,O_Create Offer,O_Created,O_Sent (online only),O_Cancelled,O_Sent (mail and online),O_Returned,O_Accepted,O_Refused
Offer_1409598204,1,1,0,1,1,1,1,1
Offer_2079627534,1,1,1,1,1,1,0,1
Offer_710484005,1,1,1,1,1,1,0,1
Offer_1813423133,1,1,1,1,1,1,0,1
Offer_2030897934,1,1,1,1,1,1,0,1
Offer_1110244832,1,1,0,1,1,1,1,1
Offer_457164132,1,1,0,1,1,1,1,1
Offer_617197648,1,1,0,1,1,1,1,1
Offer_1404958486,1,1,0,1,1,1,1,1
Offer_322387330,1,1,0,0,1,1,1,0
Offer_372685196,1,1,0,0,1,1,1,0
Offer_1041186246,1,1,0,0,1,1,1,0
Offer_1399169495,1,1,0,0,1,1,1,0
Offer_1750443040,1,1,0,0,1,1,1,0
Offer_749623712,1,1,0,0,1,1,1,0
Offer_1055234294,1,1,0,0,1,1,1,0
Offer_1438456518,1,1,0,0,1,1,1,0
Offer_1782260346,1,1,0,0,1,1,1,0
Offer_739106212,1,1,0,0,1,1,1,0
Offer_970617642,1,1,0,0,1,1,1,0
Offer_1463400015,1,1,0,0,1,1,1,0
Offer_389488680,1,1,0,0,1,1,1,0
Offer_398513196,1,1,0,0,1,1,1,0
Offer_1128675380,1,1,0,0,1,1,1,0
Offer_31335436,1,1,0,1,1,1,1,1
Offer_1507934401,1,1,0,1,1,1,1,1
Offer_812943435,1,1,0,1,1,1,1,1
Offer_1625198240,1,1,0,1,1,1,1,1
Offer_1401879807,1,1,0,0,1,1,1,0
Offer_1818804840,1,1,0,0,1,1,1,0
Offer_702371870,1,1,0,0,1,1,1,0
Offer_1776173350,1,1,0,0,1,1,1,0
Offer_1461233710,1,1,0,0,1,1,1,0
Offer_540414610,1,1,0,0,1,1,1,0
Offer_2134397342,1,1,0,0,1,1,1,0
Offer_369348638,1,1,0,0,1,1,1,0
Offer_550570908,1,1,0,0,1,1,1,0
Offer_1471072788,1,1,0,0,1,1,1,0
Offer_776296900,1,1,0,0,1,1,1,0
Offer_1850120657,1,1,0,0,1,1,1,0
Offer_1694174034,1,1,0,0,1,1,1,0
Offer_1526722568,1,1,0,0,1,1,1,0
Offer_2086522601,1,1,0,0,1,1,1,0
Offer_1886787133,1,1,0,0,1,1,1,0
Offer_1957306782,1,1,0,0,1,1,1,0
Offer_1037393398,1,1,0,0,1,1,1,0
Offer_1578880799,1,1,0,0,1,1,1,0
Offer_388112507,1,1,0,0,1,1,1,0
Offer_1352666225,1,1,0,0,1,1,1,0
Offer_278455731,1,1,0,0,1,1,1,0
Offer_704351688,1,1,0,0,1,1,1,0
Offer_196393998,1,1,0,0,1,1,1,0
Offer_110620439,1,1,0,1,1,1,1,1
Offer_963916833,1,1,0,1,1,1,1,1
Offer_454078658,1,1,0,1,1,1,1,1
Offer_1373754793,1,1,0,1,1,1,1,1
Offer_1152927520,1,1,0,0,1,1,1,0
Offer_1952133825,1,1,0,0,1,1,1,0
Offer_1698189385,1,1,0,0,1,1,1,0
Offer_897178697,1,1,0,0,1,1,1,0
Offer_1390131376,1,1,0,0,1,1,1,0
Offer_315857789,1,1,0,1,1,1,1,1
Offer_741254199,1,1,0,1,1,1,1,1
Offer_333195218,1,1,0,1,1,1,1,1
Offer_42078670,1,1,0,1,1,1,1,1
Offer_499251887,1,1,0,0,1,1,1,0
Offer_691254459,1,1,0,0,1,1,1,0
Offer_1092892323,1,1,0,0,1,1,1,0
Offer_1189950650,1,1,0,0,1,1,1,0
Offer_1915018676,1,1,0,0,1,1,1,0
Offer_1735542341,1,1,0,0,1,1,1,0
Offer_1484806029,1,1,0,0,1,1,1,0
Offer_2129570425,1,1,0,0,1,1,1,0
Offer_1055944657,1,1,0,0,1,1,1,0
Offer_1835212557,1,1,0,0,1,1,1,0
Offer_1521419634,1,1,0,1,1,1,1,1
Offer_1693794619,1,1,0,1,1,1,1,1
Offer_467305947,1,1,0,1,1,1,1,1
Offer_1265440143,1,1,0,1,1,1,1,1
Offer_232148473,1,1,0,1,1,1,1,1
Offer_681339891,1,1,0,1,1,1,1,1
Offer_392871039,1,1,0,1,1,1,1,1
Offer_18097393,1,1,0,1,1,1,1,1
Offer_1621611883,1,1,0,1,1,1,1,1
Offer_1583661902,1,1,0,1,1,1,1,1
Offer_1636272836,1,1,0,1,1,1,1,1
Offer_1338078489,1,1,0,1,1,1,1,1
Offer_160233930,1,1,0,1,1,1,1,1
Offer_1446771717,1,1,0,1,1,1,1,1
Offer_758309646,1,1,0,1,1,1,1,1
Offer_54705169,1,1,0,1,1,1,1,1
Offer_124234949,1,1,0,0,1,1,1,0
Offer_183186998,1,1,0,0,1,1,1,0
Offer_890969831,1,1,0,0,1,1,1,0
Offer_557135026,1,1,0,0,1,1,1,0
Offer_525866172,1,1,0,0,1,1,1,0
Offer_1069431412,1,1,0,0,1,1,1,0
Offer_2027274365,1,1,0,0,1,1,1,0
Offer_706918400,1,1,0,0,1,1,1,0
Offer_1779181333,1,1,0,0,1,1,1,0
Offer_1412880039,1,1,0,0,1,1,1,0
Offer_818172986,1,1,0,0,1,1,1,0
Offer_443417187,1,1,0,0,1,1,1,0
Offer_638775017,1,1,0,0,1,1,1,0
Offer_1143264481,1,1,0,0,1,1,1,0
Offer_59648893,1,1,0,0,1,1,1,0
Offer_449844968,1,1,0,1,1,1,1,1
Offer_1018492971,1,1,0,1,1,1,1,1
Offer_1115308346,1,1,0,1,1,1,1,1
Offer_1988753126,1,1,0,1,1,1,1,1
Offer_736842931,1,1,0,0,1,1,1,0
Offer_1656862516,1,1,0,0,1,1,1,0
Offer_2090676440,1,1,0,0,1,1,1,0
Offer_1130041380,1,1,0,0,1,1,1,0
Offer_1441766432,1,1,0,0,1,1,1,0
Offer_959671717,1,1,0,1,1,1,1,1
Offer_1165937866,1,1,0,1,1,1,1,1
Offer_92128260,1,1,0,1,1,1,1,1
Offer_409249962,1,1,0,1,1,1,1,1
Offer_1615558295,1,1,0,1,1,1,1,1
Offer_263492720,1,1,0,1,1,1,1,1
Offer_1205765288,1,1,0,1,1,1,1,1
Offer_1838897246,1,1,0,1,1,1,1,1
Offer_1654529514,1,1,1,1,1,1,0,1
Offer_1718090832,1,1,1,1,1,1,0,1
Offer_1502996031,1,1,1,1,1,1,0,1
Offer_1271098206,1,1,1,1,1,1,0,1
Offer_1949366394,1,1,0,1,1,1,1,1
Offer_1683711067,1,1,0,1,1,1,1,1
Offer_243559190,1,1,0,1,1,1,1,1
Offer_2131099730,1,1,0,1,1,1,1,1
Offer_699596515,1,1,0,1,1,1,1,1
Offer_1911736042,1,1,0,0,1,1,1,0
Offer_1427237583,1,1,0,0,1,1,1,0
Offer_1787000180,1,1,0,0,1,1,1,0
Offer_2102698336,1,1,0,0,1,1,1,0
Offer_1386442233,1,1,0,0,1,1,1,0
Offer_1437256448,1,1,0,0,1,1,1,0
Offer_2069019354,1,1,0,0,1,1,1,0
Offer_1711044379,1,1,0,0,1,1,1,0
Offer_885971608,1,1,0,0,1,1,1,0
Offer_1100766357,1,1,0,0,1,1,1,0
Offer_18157437,1,1,0,0,1,1,1,0
Offer_738579294,1,1,0,0,1,1,1,0
Offer_344653851,1,1,0,0,1,1,1,0
Offer_332058196,1,1,0,0,1,1,1,0
Offer_1279543000,1,1,0,0,1,1,1,0
Offer_694000227,1,1,0,0,1,1,1,0
Offer_1087199896,1,1,0,0,1,1,1,0
Offer_889082971,1,1,0,0,1,1,1,0
Offer_2068916691,1,1,0,0,1,1,1,0
Offer_1701949416,1,1,0,0,1,1,1,0
Offer_1512458121,1,1,0,0,1,1,1,0
Offer_1851386440,1,1,0,0,1,1,1,0
Offer_1369504751,1,1,0,0,1,1,1,0
Offer_1868130741,1,1,0,0,1,1,1,0
Offer_1507725869,1,1,0,0,1,1,1,0
Offer_1975281824,1,1,0,0,1,1,1,0
Offer_758298697,1,1,0,0,1,1,1,0
Offer_1259614136,1,1,0,0,1,1,1,0
Offer_311102922,1,1,0,0,1,1,1,0
Offer_441958014,1,1,0,0,1,1,1,0
Offer_640785186,1,1,0,1,1,1,1,1
Offer_5016247,1,1,0,1,1,1,1,1
Offer_1632769648,1,1,0,1,1,1,1,1
Offer_1308307539,1,1,0,1,1,1,1,1
Offer_1912564690,1,1,0,1,1,1,1,1
Offer_1326912621,1,1,0,1,1,1,1,1
Offer_387079522,1,1,0,1,1,1,1,1
Offer_1722368537,1,1,0,1,1,1,1,1
Offer_513668831,1,1,0,1,1,1,1,1
Offer_62847719,1,1,0,1,1,1,1,1
Offer_923977722,1,1,0,1,1,1,1,1
Offer_439384083,1,1,0,1,1,1,1,1
Offer_7020474,1,1,0,1,1,1,1,1
Offer_1079534014,1,1,0,1,1,1,1,1
Offer_285285013,1,1,0,1,1,1,1,1
Offer_1993917918,1,1,0,1,1,1,1,1
Offer_911321253,1,1,0,1,1,1,1,1
Offer_848160255,1,1,0,1,1,1,1,1
Offer_225847213,1,1,0,1,1,1,1,1
Offer_929702474,1,1,0,1,1,1,1,1
Offer_44654271,1,1,0,0,1,1,1,0
Offer_1541010109,1,1,0,0,1,1,1,0
Offer_1840039895,1,1,0,0,1,1,1,0
Offer_1614923547,1,1,0,0,1,1,1,0
Offer_1947663491,1,1,0,0,1,1,1,0
Offer_1273023684,1,1,0,0,1,1,1,0
Offer_1298522746,1,1,0,0,1,1,1,0
Offer_1921376921,1,1,0,0,1,1,1,0
Offer_1453641910,1,1,0,0,1,1,1,0
Offer_533845073,1,1,0,0,1,1,1,0
Offer_2102617321,1,1,0,1,1,1,1,1
Offer_387042528,1,1,0,1,1,1,1,1
Offer_44269354,1,1,0,1,1,1,1,1
Offer_2082482246,1,1,0,1,1,1,1,1
Offer_1303107694,1,1,0,1,1,1,1,1
Offer_1910448844,1,1,0,0,1,1,1,0
Offer_1765380116,1,1,0,0,1,1,1,0
Offer_1447394862,1,1,0,0,1,1,1,0
Offer_2100288031,1,1,0,0,1,1,1,0
Offer_1372954610,1,1,0,0,1,1,1,0
Offer_1452915281,1,1,0,0,1,1,1,0
Offer_523814399,1,1,0,0,1,1,1,0
Offer_2101577251,1,1,0,0,1,1,1,0
Offer_903501351,1,1,0,0,1,1,1,0
Offer_309110609,1,1,0,0,1,1,1,0
Offer_773526300,1,1,0,1,1,1,1,1
Offer_688422623,1,1,0,1,1,1,1,1
Offer_1977623294,1,1,0,1,1,1,1,1
Offer_1771174189,1,1,0,1,1,1,1,1
Offer_1448699688,1,1,0,0,1,1,1,0
Offer_2093178101,1,1,0,0,1,1,1,0
Offer_903632568,1,1,0,0,1,1,1,0
Offer_1091086580,1,1,0,0,1,1,1,0
Offer_170774483,1,1,0,0,1,1,1,0
Offer_680438787,1,1,0,0,1,1,1,0
Offer_906666630,1,1,0,0,1,1,1,0
Offer_842306203,1,1,0,0,1,1,1,0
Offer_230775283,1,1,0,0,1,1,1,0
Offer_144096227,1,1,0,0,1,1,1,0
Offer_931346881,1,1,0,1,1,1,1,1
Offer_50889728,1,1,0,1,1,1,1,1
Offer_1548617572,1,1,0,1,1,1,1,1
Offer_750444406,1,1,0,1,1,1,1,1
Offer_1036958101,1,1,0,1,1,1,1,1
Offer_569519745,1,1,0,1,1,1,1,1
Offer_1767978077,1,1,0,1,1,1,1,1
Offer_1199331703,1,1,0,1,1,1,1,1
Offer_2013177047,1,1,0,0,1,1,1,0
Offer_2084685210,1,1,0,0,1,1,1,0
Offer_1127715762,1,1,0,0,1,1,1,0
Offer_1831185583,1,1,0,0,1,1,1,0
Offer_391595342,1,1,0,0,1,1,1,0
Offer_50145151,1,1,0,0,1,1,1,0
Offer_1009618664,1,1,0,0,1,1,1,0
Offer_751443796,1,1,0,0,1,1,1,0
Offer_361789427,1,1,0,0,1,1,1,0
Offer_694437263,1,1,0,0,1,1,1,0
Offer_388199346,1,1,0,0,1,1,1,0
Offer_45591982,1,1,0,0,1,1,1,0
Offer_1614224503,1,1,0,0,1,1,1,0
Offer_2073537969,1,1,0,0,1,1,1,0
Offer_1138518611,1,1,0,0,1,1,1,0
Offer_1858950737,1,1,0,0,1,1,1,0
Offer_390472580,1,1,0,0,1,1,1,0
Offer_1462832563,1,1,0,0,1,1,1,0
Offer_803256592,1,1,0,0,1,1,1,0
Offer_40809569,1,1,0,0,1,1,1,0
Offer_904775715,1,1,0,1,1,1,1,1
Offer_689768412,1,1,0,1,1,1,1,1
Offer_384338872,1,1,0,1,1,1,1,1
Offer_41193191,1,1,0,1,1,1,1,1
Offer_1009526372,1,1,0,1,1,1,1,1
Offer_53326027,1,1,0,1,1,1,1,1
Offer_1224626186,1,1,0,1,1,1,1,1
Offer_683087841,1,1,0,1,1,1,1,1
Offer_1823897339,1,1,0,0,1,1,1,0
Offer_2038578335,1,1,0,0,1,1,1,0
Offer_840139033,1,1,0,0,1,1,1,0
Offer_77794226,1,1,0,0,1,1,1,0
Offer_1005366187,1,1,0,0,1,1,1,0
Offer_1029370915,1,1,0,0,1,1,1,0
Offer_53214220,1,1,0,0,1,1,1,0
Offer_680698870,1,1,0,0,1,1,1,0
Offer_1042177253,1,1,0,0,1,1,1,0
Offer_557658329,1,1,0,0,1,1,1,0
Offer_1754635782,1,1,0,1,1,1,1,1
Offer_109421489,1,1,0,1,1,1,1,1
Offer_1039946357,1,1,0,1,1,1,1,1
Offer_2105943847,1,1,0,1,1,1,1,1
Offer_1106423849,1,1,0,0,1,1,1,0
Offer_1387834171,1,1,0,0,1,1,1,0
Offer_889864224,1,1,0,0,1,1,1,0
Offer_567328128,1,1,0,0,1,1,1,0
Offer_515417373,1,1,0,0,1,1,1,0
Offer_941015604,1,1,0,0,1,1,1,0
Offer_2134752453,1,1,0,0,1,1,1,0
Offer_327332266,1,1,0,0,1,1,1,0
Offer_1275439695,1,1,0,0,1,1,1,0
Offer_1835868044,1,1,0,0,1,1,1,0
Offer_1598140705,1,1,0,0,1,1,1,0
Offer_2082416388,1,1,0,0,1,1,1,0
Offer_1138044171,1,1,0,0,1,1,1,0
Offer_1383255867,1,1,0,0,1,1,1,0
Offer_1837215679,1,1,0,0,1,1,1,0
Offer_1487855026,1,1,0,1,1,1,1,1
Offer_241819511,1,1,0,1,1,1,1,1
Offer_2108016125,1,1,0,1,1,1,1,1
Offer_406999573,1,1,0,1,1,1,1,1
Offer_327093496,1,1,0,1,1,1,1,1
Offer_1274882749,1,1,0,0,1,1,1,0
Offer_1835081606,1,1,0,0,1,1,1,0
Offer_1377308485,1,1,0,0,1,1,1,0
Offer_1489493632,1,1,0,0,1,1,1,0
Offer_1720880099,1,1,0,0,1,1,1,0
Offer_1025741149,1,1,0,0,1,1,1,0
Offer_1377553526,1,1,0,0,1,1,1,0
Offer_1188168908,1,1,0,0,1,1,1,0
Offer_238924908,1,1,0,0,1,1,1,0
Offer_1566130219,1,1,0,0,1,1,1,0
Offer_887802005,1,1,0,1,1,1,1,1
Offer_26113169,1,1,0,1,1,1,1,1
Offer_1056563996,1,1,0,1,1,1,1,1
Offer_674749218,1,1,0,1,1,1,1,1
Offer_1970962022,1,1,1,1,1,1,0,1
Offer_2042742939,1,1,1,1,1,1,0,1
Offer_1172660310,1,1,1,1,1,1,0,1
Offer_1536198680,1,1,1,1,1,1,0,1
Offer_860788888,1,1,0,0,1,1,1,0
Offer_1396012507,1,1,0,0,1,1,1,0
Offer_91376830,1,1,0,0,1,1,1,0
Offer_679448796,1,1,0,0,1,1,1,0
Offer_896242265,1,1,0,0,1,1,1,0
Offer_554948414,1,1,0,0,1,1,1,0
Offer_527694079,1,1,0,0,1,1,1,0
Offer_109379666,1,1,0,0,1,1,1,0
Offer_973694397,1,1,0,0,1,1,1,0
Offer_303880806,1,1,0,1,1,1,1,1
Offer_1251459055,1,1,0,1,1,1,1,1
Offer_750360043,1,1,0,1,1,1,1,1
Offer_1025766634,1,1,0,1,1,1,1,1
Offer_1358228245,1,1,0,1,1,1,1,1
Offer_389854706,1,1,0,1,1,1,1,1
Offer_697497807,1,1,0,1,1,1,1,1
Offer_375147383,1,1,0,1,1,1,1,1
Offer_33482731,1,1,0,0,1,1,1,0
Offer_1042193341,1,1,0,0,1,1,1,0
Offer_599795624,1,1,0,0,1,1,1,0
Offer_406487285,1,1,0,0,1,1,1,0
Offer_343248325,1,1,0,0,1,1,1,0
Offer_1290163705,1,1,0,1,1,1,1,1
Offer_788969230,1,1,0,1,1,1,1,1
Offer_2006878075,1,1,0,1,1,1,1,1
Offer_1472230997,1,1,0,1,1,1,1,1
Offer_1740066392,1,1,0,1,1,1,1,1
Offer_2106678798,1,1,0,0,1,1,1,0
Offer_222709056,1,1,0,0,1,1,1,0
Offer_33251263,1,1,0,0,1,1,1,0
Offer_1049734488,1,1,0,0,1,1,1,0
Offer_599049962,1,1,0,0,1,1,1,0
Offer_1546276390,1,1,0,0,1,1,1,0
Offer_724916129,1,1,0,0,1,1,1,0
Offer_1942661868,1,1,0,0,1,1,1,0
Offer_1356603433,1,1,0,0,1,1,1,0
Offer_1538640273,1,1,0,0,1,1,1,0
Offer_1467514143,1,1,0,0,1,1,1,0
Offer_1753733853,1,1,0,0,1,1,1,0
Offer_1829400135,1,1,0,0,1,1,1,0
Offer_1391113488,1,1,0,0,1,1,1,0
Offer_1530038882,1,1,0,0,1,1,1,0
Offer_854509996,1,1,0,1,1,1,1,1
Offer_1170486368,1,1,0,1,1,1,1,1
Offer_673109133,1,1,0,1,1,1,1,1
Offer_189030479,1,1,0,1,1,1,1,1
Offer_1406099467,1,1,0,1,1,1,1,1
Offer_1898914764,1,1,0,1,1,1,1,1
Offer_1313162212,1,1,0,1,1,1,1,1
Offer_1755502369,1,1,0,1,1,1,1,1
Offer_1456606415,1,1,0,1,1,1,1,1
Offer_1098607001,1,1,0,0,1,1,1,0
Offer_1855813788,1,1,0,0,1,1,1,0
Offer_1531419757,1,1,0,0,1,1,1,0
Offer_312993146,1,1,0,0,1,1,1,0
Offer_1167829021,1,1,0,0,1,1,1,0
Offer_759051189,1,1,0,0,1,1,1,0
Offer_36963895,1,1,0,0,1,1,1,0
Offer_1119633029,1,1,0,0,1,1,1,0
Offer_409187106,1,1,0,0,1,1,1,0
Offer_1306470199,1,1,0,0,1,1,1,0
Offer_1748814514,1,1,0,1,1,1,1,1
Offer_1464218337,1,1,0,1,1,1,1,1
Offer_1089230472,1,1,0,1,1,1,1,1
Offer_398132241,1,1,0,1,1,1,1,1
Offer_1788739271,1,1,0,1,1,1,1,1
Offer_1046769468,1,1,0,1,1,1,1,1
Offer_747748902,1,1,0,1,1,1,1,1
Offer_141962960,1,1,0,1,1,1,1,1
Offer_30639242,1,1,0,0,1,1,1,0
Offer_1113408741,1,1,0,0,1,1,1,0
Offer_399242464,1,1,0,0,1,1,1,0
Offer_683123799,1,1,0,0,1,1,1,0
Offer_788441648,1,1,0,0,1,1,1,0
Offer_2005614631,1,1,0,1,1,1,1,1
Offer_358406770,1,1,0,1,1,1,1,1
Offer_2092227185,1,1,0,1,1,1,1,1
Offer_1970921100,1,1,0,1,1,1,1,1
Offer_1050452814,1,1,0,0,1,1,1,0
Offer_751023338,1,1,0,0,1,1,1,0
Offer_323687444,1,1,0,0,1,1,1,0
Offer_860007843,1,1,0,0,1,1,1,0
Offer_214127804,1,1,0,0,1,1,1,0
Offer_647246600,1,1,0,0,1,1,1,0
Offer_328794426,1,1,0,0,1,1,1,0
Offer_830116534,1,1,0,0,1,1,1,0
Offer_1746995658,1,1,0,0,1,1,1,0
Offer_177650122,1,1,0,0,1,1,1,0
Offer_1371631792,1,1,0,0,1,1,1,0
Offer_1400977528,1,1,0,0,1,1,1,0
Offer_1819733941,1,1,0,0,1,1,1,0
Offer_1021768365,1,1,0,0,1,1,1,0
Offer_686767037,1,1,0,0,1,1,1,0
Offer_320494690,1,1,0,1,1,1,1,1
Offer_753708177,1,1,0,1,1,1,1,1
Offer_109098826,1,1,0,1,1,1,1,1
Offer_1299672919,1,1,0,1,1,1,1,1
Offer_538319062,1,1,0,0,1,1,1,0
Offer_1459671922,1,1,0,0,1,1,1,0
Offer_950122920,1,1,0,0,1,1,1,0
Offer_1840275624,1,1,0,0,1,1,1,0
Offer_1398079303,1,1,0,0,1,1,1,0
Offer_1822728610,1,1,0,1,1,1,1,1
Offer_1018811128,1,1,0,1,1,1,1,1
Offer_2092292003,1,1,0,1,1,1,1,1
Offer_1498205032,1,1,0,1,1,1,1,1
Offer_1878212291,1,1,0,1,1,1,1,1
Offer_573992665,1,1,0,1,1,1,1,1
Offer_535972205,1,1,0,1,1,1,1,1
Offer_1456730811,1,1,0,1,1,1,1,1
Offer_947034957,1,1,0,0,1,1,1,0
Offer_2032742332,1,1,0,0,1,1,1,0
Offer_1632436546,1,1,0,0,1,1,1,0
Offer_1579890594,1,1,0,0,1,1,1,0
Offer_1946517203,1,1,0,0,1,1,1,0
Offer_2034369559,1,1,0,0,1,1,1,0
Offer_2053150374,1,1,0,0,1,1,1,0
Offer_1126194633,1,1,0,0,1,1,1,0
Offer_1338807318,1,1,0,0,1,1,1,0
Offer_679515559,1,1,0,0,1,1,1,0
Offer_944818983,1,1,0,0,1,1,1,0
Offer_137941685,1,1,0,0,1,1,1,0
Offer_498126189,1,1,0,0,1,1,1,0
Offer_149403299,1,1,0,0,1,1,1,0
Offer_200334930,1,1,0,0,1,1,1,0
Offer_1000681710,1,1,0,1,1,1,1,1
Offer_785627395,1,1,0,1,1,1,1,1
Offer_1870584640,1,1,0,1,1,1,1,1
Offer_1232327477,1,1,0,1,1,1,1,1
Offer_2046614856,1,1,0,0,1,1,1,0
Offer_2058698622,1,1,0,0,1,1,1,0
Offer_1867794558,1,1,0,0,1,1,1,0
Offer_1518187032,1,1,0,0,1,1,1,0
Offer_1845864689,1,1,0,0,1,1,1,0
Offer_2060513471,1,1,0,0,1,1,1,0
Offer_1130301491,1,1,0,0,1,1,1,0
Offer_1345090798,1,1,0,0,1,1,1,0
Offer_297294568,1,1,0,0,1,1,1,0
Offer_647696561,1,1,0,0,1,1,1,0
Offer_908914253,1,1,0,0,1,1,1,0
Offer_1232633249,1,1,0,0,1,1,1,0
Offer_1509119557,1,1,0,0,1,1,1,0
Offer_2056882636,1,1,0,0,1,1,1,0
Offer_1126318433,1,1,0,0,1,1,1,0
Offer_1875220152,1,1,0,1,1,1,1,1
Offer_1489162969,1,1,0,1,1,1,1,1
Offer_1703770349,1,1,0,1,1,1,1,1
Offer_1668470565,1,1,0,1,1,1,1,1
Offer_1343976739,1,1,0,1,1,1,1,1
Offer_296916485,1,1,0,1,1,1,1,1
Offer_1167061919,1,1,0,1,1,1,1,1
Offer_150046300,1,1,0,1,1,1,1,1
Offer_739377311,1,1,0,0,1,1,1,0
Offer_461258249,1,1,0,0,1,1,1,0
Offer_785474678,1,1,0,0,1,1,1,0
Offer_1686635334,1,1,0,0,1,1,1,0
Offer_1876103647,1,1,0,0,1,1,1,0
Offer_1479921076,1,1,0,1,1,1,0,1
Offer_1164038439,1,1,0,1,1,1,0,1
Offer_152877256,1,1,0,1,1,1,0,1
Offer_1525825854,1,1,0,0,1,1,1,0
Offer_478659689,1,1,0,0,1,1,1,0
Offer_289481212,1,1,0,0,1,1,1,0
Offer_158439949,1,1,0,0,1,1,1,0
Offer_199164224,1,1,0,0,1,1,1,0
Offer_1009397512,1,1,0,1,1,1,1,1
Offer_292263374,1,1,0,1,1,1,1,1
Offer_377781942,1,1,0,1,1,1,1,1
Offer_1233091431,1,1,0,1,1,1,1,1
Offer_2056782978,1,1,0,0,1,1,1,0
Offer_2056871237,1,1,0,0,1,1,1,0
Offer_1841129942,1,1,0,0,1,1,1,0
Offer_2064887408,1,1,0,0,1,1,1,0
Offer_1147852870,1,1,0,0,1,1,1,0
Offer_789791720,1,1,0,1,1,1,1,1
Offer_697416360,1,1,0,1,1,1,1,1
Offer_1236634558,1,1,0,1,1,1,1,1
Offer_288642721,1,1,0,1,1,1,1,1
Offer_65291710,1,1,0,0,1,1,1,0
Offer_917574104,1,1,0,0,1,1,1,0
Offer_1233325457,1,1,0,0,1,1,1,0
Offer_1697582330,1,1,0,0,1,1,1,0
Offer_602349641,1,1,0,0,1,1,1,0
Offer_981899509,1,1,0,0,1,1,1,0
Offer_1339929606,1,1,0,0,1,1,1,0
Offer_1737622323,1,1,0,0,1,1,1,0
Offer_1513942837,1,1,0,0,1,1,1,0
Offer_1049809090,1,1,0,0,1,1,1,0
Offer_1231027785,1,1,0,1,1,1,1,1
Offer_299663523,1,1,0,1,1,1,1,1
Offer_462932763,1,1,0,1,1,1,1,1
Offer_986790467,1,1,0,1,1,1,1,1
Offer_33043338,1,1,0,1,1,1,1,1
Offer_1332194727,1,1,0,1,1,1,1,1
Offer_1690128546,1,1,0,1,1,1,1,1
Offer_1526976285,1,1,0,1,1,1,1,1
Offer_1345901289,1,1,0,0,1,1,1,0
Offer_1748532120,1,1,0,0,1,1,1,0
Offer_1151975818,1,1,0,0,1,1,1,0
Offer_1846665801,1,1,0,0,1,1,1,0
Offer_1685876906,1,1,0,0,1,1,1,0
Offer_619244460,1,1,0,0,1,1,1,0
Offer_800478896,1,1,0,0,1,1,1,0
Offer_349404590,1,1,0,0,1,1,1,0
Offer_572906632,1,1,0,0,1,1,1,0
Offer_1148709974,1,1,0,0,1,1,1,0
Offer_1845377481,1,1,0,1,1,1,1,1
Offer_1529553186,1,1,0,1,1,1,1,1
Offer_1564940304,1,1,0,1,1,1,1,1
Offer_1881110603,1,1,0,1,1,1,1,1
Offer_1846298855,1,1,0,0,1,1,1,0
Offer_2069508942,1,1,0,0,1,1,1,0
Offer_1159961504,1,1,0,0,1,1,1,0
Offer_1880280374,1,1,0,0,1,1,1,0
Offer_510700489,1,1,0,0,1,1,1,0
Offer_1231210195,1,1,0,0,1,1,1,0
Offer_300198383,1,1,0,0,1,1,1,0
Offer_77602611,1,1,0,0,1,1,1,0
Offer_447177469,1,1,0,0,1,1,1,0
Offer_90068414,1,1,0,0,1,1,1,0
Offer_1046197166,1,1,0,1,1,1,1,1
Offer_822968255,1,1,0,1,1,1,1,1
Offer_1610110032,1,1,0,1,1,1,1,1
Offer_1521810636,1,1,0,1,1,1,1,1
Offer_1682337084,1,1,0,0,1,1,1,0
Offer_2040357644,1,1,0,0,1,1,1,0
Offer_1051376954,1,1,0,0,1,1,1,0
Offer_1232731762,1,1,0,0,1,1,1,0
Offer_301528566,1,1,0,0,1,1,1,0
Offer_617525367,1,1,0,0,1,1,1,0
Offer_346918147,1,1,0,0,1,1,1,0
Offer_31136887,1,1,0,0,1,1,1,0
Offer_250119206,1,1,0,0,1,1,1,0
Offer_608229224,1,1,0,0,1,1,1,0
Offer_1177477641,1,1,0,0,1,1,1,0
Offer_1501992817,1,1,0,0,1,1,1,0
Offer_1727273668,1,1,0,0,1,1,1,0
Offer_1678770072,1,1,0,0,1,1,1,0
Offer_1415816206,1,1,0,1,1,1,1,1
Offer_2125076125,1,1,0,1,1,1,1,1
Offer_968316534,1,1,0,1,1,1,1,1
Offer_643963052,1,1,0,1,1,1,1,1
Offer_1379388938,1,1,0,0,1,1,1,0
Offer_1594283112,1,1,0,0,1,1,1,0
Offer_287650308,1,1,0,0,1,1,1,0
Offer_608052732,1,1,0,0,1,1,1,0
Offer_411490377,1,1,0,0,1,1,1,0
Offer_484963432,1,1,0,0,1,1,1,0
Offer_471362605,1,1,0,0,1,1,1,0
Offer_787228777,1,1,0,0,1,1,1,0
Offer_1845628526,1,1,0,0,1,1,1,0
Offer_1807819211,1,1,0,0,1,1,1,0
Offer_1412219343,1,1,0,0,1,1,1,0
Offer_1046237796,1,1,0,0,1,1,1,0
Offer_395458100,1,1,0,0,1,1,1,0
Offer_1222516672,1,1,0,0,1,1,1,0
Offer_590698537,1,1,0,0,1,1,1,0
Offer_180151119,1,1,0,1,1,1,0,1
