,caseid,activity,ts,resource,outcome
6239,Offer_1558306784,O_Create Offer,2016/01/19 00:36:16.198,User_5,True
6240,Offer_1558306784,O_Created,2016/01/19 00:36:17.423,User_5,True
6241,Offer_1558306784,O_Sent (mail and online),2016/01/19 00:36:29.353,User_5,True
6242,Offer_1558306784,O_Returned,2016/01/22 19:12:20.491,User_119,True
6243,Offer_1558306784,O_Accepted,2016/01/22 19:45:15.191,User_115,True
6244,Offer_137196921,O_Create Offer,2016/01/19 00:40:07.788,User_2,True
6245,Offer_137196921,O_Created,2016/01/19 00:40:10.091,User_2,True
6246,Offer_137196921,O_Sent (online only),2016/01/19 00:40:24.189,User_2,True
6247,Offer_137196921,O_Returned,2016/01/20 20:03:57.261,User_99,True
6248,Offer_137196921,O_Accepted,2016/01/22 15:47:59.373,User_109,True
6249,Offer_77763566,O_Create Offer,2016/01/19 00:41:26.181,User_31,True
6250,Offer_77763566,O_Created,2016/01/19 00:41:27.607,User_31,True
6251,Offer_77763566,O_Sent (mail and online),2016/01/19 00:41:58.749,User_31,True
6252,Offer_77763566,O_Returned,2016/01/25 22:44:42.551,User_119,True
6253,Offer_77763566,O_Accepted,2016/01/28 16:58:46.718,User_75,True
6254,Offer_853526961,O_Create Offer,2016/01/19 00:48:44.654,User_35,True
6255,Offer_853526961,O_Created,2016/01/19 00:48:45.976,User_35,True
6256,Offer_853526961,O_Sent (mail and online),2016/01/19 00:48:57.511,User_35,True
6257,Offer_853526961,O_Returned,2016/01/22 19:31:52.688,User_119,True
6258,Offer_853526961,O_Accepted,2016/01/22 20:06:03.468,User_115,True
6259,Offer_34657039,O_Create Offer,2016/01/19 00:52:32.103,User_3,True
6260,Offer_34657039,O_Created,2016/01/19 00:52:33.388,User_3,True
6261,Offer_34657039,O_Sent (online only),2016/01/19 00:52:48.152,User_3,True
6262,Offer_34657039,O_Returned,2016/02/01 21:03:05.870,User_112,True
6263,Offer_34657039,O_Accepted,2016/02/04 19:51:27.813,User_75,True
6264,Offer_728804306,O_Create Offer,2016/01/19 00:55:47.462,User_49,False
6265,Offer_728804306,O_Created,2016/01/19 00:55:48.595,User_49,False
6266,Offer_728804306,O_Sent (mail and online),2016/01/19 00:56:30.554,User_49,False
6267,Offer_728804306,O_Returned,2016/02/01 18:54:39.954,User_112,False
6268,Offer_728804306,O_Refused,2016/02/02 18:20:54.246,User_75,False
6269,Offer_535822658,O_Create Offer,2016/01/19 01:03:03.318,User_7,True
6270,Offer_535822658,O_Created,2016/01/19 01:03:04.783,User_7,True
6271,Offer_535822658,O_Sent (mail and online),2016/01/19 01:09:47.610,User_7,True
6272,Offer_535822658,O_Cancelled,2016/02/29 16:01:34.730,User_1,True
6273,Offer_354790845,O_Create Offer,2016/01/19 01:10:21.148,User_35,True
6274,Offer_354790845,O_Created,2016/01/19 01:10:22.331,User_35,True
6275,Offer_354790845,O_Sent (mail and online),2016/01/19 01:11:22.041,User_35,True
6276,Offer_354790845,O_Cancelled,2016/02/11 17:07:35.649,User_3,True
6277,Offer_2012142708,O_Create Offer,2016/01/19 01:12:17.043,User_27,False
6278,Offer_2012142708,O_Created,2016/01/19 01:12:19.172,User_27,False
6279,Offer_2012142708,O_Sent (mail and online),2016/01/19 01:12:49.282,User_27,False
6280,Offer_2012142708,O_Cancelled,2016/01/21 00:04:14.536,User_95,False
6281,Offer_2059427740,O_Create Offer,2016/01/19 01:13:20.591,User_5,True
6282,Offer_2059427740,O_Created,2016/01/19 01:13:21.921,User_5,True
6283,Offer_2059427740,O_Sent (mail and online),2016/01/19 01:13:31.607,User_5,True
6284,Offer_2059427740,O_Returned,2016/01/29 20:12:04.593,User_114,True
6285,Offer_2059427740,O_Accepted,2016/01/29 22:01:04.439,User_115,True
6286,Offer_347308376,O_Create Offer,2016/01/19 01:13:35.553,User_35,True
6287,Offer_347308376,O_Created,2016/01/19 01:13:36.968,User_35,True
6288,Offer_347308376,O_Sent (mail and online),2016/01/19 01:13:53.340,User_35,True
6289,Offer_347308376,O_Cancelled,2016/02/11 17:07:35.635,User_3,True
6290,Offer_2053588356,O_Create Offer,2016/01/19 01:19:11.656,User_44,True
6291,Offer_2053588356,O_Created,2016/01/19 01:19:12.887,User_44,True
6292,Offer_2053588356,O_Sent (mail and online),2016/01/19 01:20:28.441,User_44,True
6293,Offer_2053588356,O_Cancelled,2016/02/18 16:00:43.758,User_1,True
6294,Offer_726435552,O_Create Offer,2016/01/19 01:23:51.627,User_7,False
6295,Offer_726435552,O_Created,2016/01/19 01:23:52.807,User_7,False
6296,Offer_726435552,O_Sent (mail and online),2016/01/19 01:35:29.201,User_7,False
6297,Offer_726435552,O_Returned,2016/01/29 16:27:21.321,User_113,False
6298,Offer_726435552,O_Cancelled,2016/02/22 17:51:57.312,User_118,False
6299,Offer_410539523,O_Create Offer,2016/01/19 01:33:40.012,User_12,True
6300,Offer_410539523,O_Created,2016/01/19 01:33:41.326,User_12,True
6301,Offer_410539523,O_Sent (mail and online),2016/01/19 01:34:45.167,User_12,True
6302,Offer_410539523,O_Cancelled,2016/02/18 16:00:25.086,User_1,True
6303,Offer_545899568,O_Create Offer,2016/01/19 01:38:25.532,User_27,True
6304,Offer_545899568,O_Created,2016/01/19 01:38:26.846,User_27,True
6305,Offer_545899568,O_Sent (mail and online),2016/01/19 01:39:05.266,User_27,True
6306,Offer_545899568,O_Returned,2016/01/29 18:42:33.505,User_117,True
6307,Offer_545899568,O_Accepted,2016/02/01 18:57:31.206,User_112,True
6308,Offer_728228844,O_Create Offer,2016/01/19 02:03:56.932,User_27,True
6309,Offer_728228844,O_Created,2016/01/19 02:03:58.286,User_27,True
6310,Offer_728228844,O_Sent (mail and online),2016/01/19 02:04:13.817,User_27,True
6311,Offer_728228844,O_Returned,2016/01/25 19:39:42.773,User_117,True
6312,Offer_728228844,O_Accepted,2016/01/27 22:21:42.933,User_29,True
6313,Offer_168096785,O_Create Offer,2016/01/19 02:11:43.389,User_5,True
6314,Offer_168096785,O_Created,2016/01/19 02:11:44.658,User_5,True
6315,Offer_168096785,O_Sent (mail and online),2016/01/19 02:11:57.136,User_5,True
6316,Offer_168096785,O_Cancelled,2016/02/18 16:00:48.525,User_1,True
6317,Offer_349296651,O_Create Offer,2016/01/19 02:23:23.211,User_44,True
6318,Offer_349296651,O_Created,2016/01/19 02:23:24.446,User_44,True
6319,Offer_349296651,O_Sent (mail and online),2016/01/19 02:24:13.405,User_44,True
6320,Offer_349296651,O_Returned,2016/01/25 22:44:17.537,User_117,True
6321,Offer_349296651,O_Accepted,2016/01/27 19:25:12.992,User_68,True
6322,Offer_930093538,O_Create Offer,2016/01/19 02:47:10.316,User_25,False
6323,Offer_930093538,O_Created,2016/01/19 02:47:11.556,User_25,False
6324,Offer_930093538,O_Sent (online only),2016/01/19 02:47:35.250,User_25,False
6325,Offer_930093538,O_Returned,2016/01/19 21:11:40.480,User_118,False
6326,Offer_930093538,O_Accepted,2016/01/20 19:19:10.218,User_29,False
6327,Offer_1783597594,O_Create Offer,2016/01/19 03:00:05.755,User_13,True
6328,Offer_1783597594,O_Created,2016/01/19 03:00:06.998,User_13,True
6329,Offer_1783597594,O_Sent (mail and online),2016/01/19 03:01:05.572,User_13,True
6330,Offer_1783597594,O_Returned,2016/01/25 21:58:26.600,User_117,True
6331,Offer_1783597594,O_Accepted,2016/01/27 18:56:18.702,User_99,True
6332,Offer_231172329,O_Create Offer,2016/01/19 03:08:08.268,User_38,True
6333,Offer_231172329,O_Created,2016/01/19 03:08:09.678,User_38,True
6334,Offer_231172329,O_Sent (mail and online),2016/01/19 03:08:25.899,User_38,True
6335,Offer_231172329,O_Returned,2016/01/27 16:34:00.902,User_114,True
6336,Offer_231172329,O_Refused,2016/01/27 20:01:48.406,User_68,True
6337,Offer_1167341159,O_Create Offer,2016/01/19 03:19:06.689,User_12,True
6338,Offer_1167341159,O_Created,2016/01/19 03:19:07.940,User_12,True
6339,Offer_1167341159,O_Sent (mail and online),2016/01/19 03:20:24.890,User_12,True
6340,Offer_1167341159,O_Cancelled,2016/02/29 16:02:58.732,User_1,True
6341,Offer_1483261235,O_Create Offer,2016/01/19 03:28:53.170,User_27,True
6342,Offer_1483261235,O_Created,2016/01/19 03:28:54.305,User_27,True
6343,Offer_1483261235,O_Sent (mail and online),2016/01/19 03:30:09.453,User_27,True
6344,Offer_1483261235,O_Refused,2016/01/29 17:28:27.210,User_87,True
6345,Offer_1619580585,O_Create Offer,2016/01/19 03:29:35.784,User_27,True
6346,Offer_1619580585,O_Created,2016/01/19 03:29:37.098,User_27,True
6347,Offer_1619580585,O_Sent (mail and online),2016/01/19 03:30:09.451,User_27,True
6348,Offer_1619580585,O_Refused,2016/01/29 17:28:27.177,User_87,True
6349,Offer_1438485044,O_Create Offer,2016/01/19 03:36:23.387,User_25,False
6350,Offer_1438485044,O_Created,2016/01/19 03:36:24.536,User_25,False
6351,Offer_1438485044,O_Sent (mail and online),2016/01/19 03:36:37.338,User_25,False
6352,Offer_1438485044,O_Returned,2016/01/25 18:41:01.357,User_112,False
6353,Offer_1438485044,O_Accepted,2016/01/25 20:54:00.987,User_29,False
6354,Offer_502687270,O_Create Offer,2016/01/19 03:49:13.091,User_25,True
6355,Offer_502687270,O_Created,2016/01/19 03:49:14.429,User_25,True
6356,Offer_502687270,O_Sent (mail and online),2016/01/19 03:49:42.343,User_25,True
6357,Offer_502687270,O_Refused,2016/01/21 22:10:35.133,User_144,True
6358,Offer_799095607,O_Create Offer,2016/01/19 03:57:34.283,User_27,True
6359,Offer_799095607,O_Created,2016/01/19 03:57:35.628,User_27,True
6360,Offer_799095607,O_Sent (mail and online),2016/01/19 03:57:51.157,User_27,True
6361,Offer_799095607,O_Returned,2016/01/26 20:11:40.555,User_118,True
6362,Offer_799095607,O_Accepted,2016/01/27 17:05:15.357,User_115,True
6363,Offer_140144549,O_Create Offer,2016/01/19 03:59:19.073,User_13,False
6364,Offer_140144549,O_Created,2016/01/19 03:59:20.260,User_13,False
6365,Offer_140144549,O_Sent (mail and online),2016/01/19 04:00:57.351,User_13,False
6366,Offer_140144549,O_Cancelled,2016/02/18 16:00:49.318,User_1,False
6367,Offer_860570695,O_Create Offer,2016/01/19 04:01:38.242,User_7,True
6368,Offer_860570695,O_Created,2016/01/19 04:01:40.428,User_7,True
6369,Offer_860570695,O_Sent (mail and online),2016/01/19 04:05:50.677,User_7,True
6370,Offer_860570695,O_Cancelled,2016/01/21 22:13:15.721,User_2,True
6371,Offer_1163540296,O_Create Offer,2016/01/19 04:04:01.083,User_44,True
6372,Offer_1163540296,O_Created,2016/01/19 04:04:02.510,User_44,True
6373,Offer_1163540296,O_Sent (mail and online),2016/01/19 04:07:15.476,User_44,True
6374,Offer_1163540296,O_Returned,2016/02/03 22:45:46.221,User_117,True
6375,Offer_1163540296,O_Accepted,2016/02/22 17:01:03.527,User_113,True
6376,Offer_1479540930,O_Create Offer,2016/01/19 04:07:40.078,User_13,True
6377,Offer_1479540930,O_Created,2016/01/19 04:07:41.348,User_13,True
6378,Offer_1479540930,O_Sent (mail and online),2016/01/19 04:08:41.075,User_13,True
6379,Offer_1479540930,O_Returned,2016/01/26 19:09:08.274,User_116,True
6380,Offer_1479540930,O_Accepted,2016/01/26 21:39:38.861,User_115,True
6381,Offer_1610009526,O_Create Offer,2016/01/19 04:14:13.554,User_27,True
6382,Offer_1610009526,O_Created,2016/01/19 04:14:14.792,User_27,True
6383,Offer_1610009526,O_Sent (mail and online),2016/01/19 04:16:05.545,User_27,True
6384,Offer_1610009526,O_Returned,2016/01/29 22:04:42.331,User_116,True
6385,Offer_1610009526,O_Accepted,2016/02/08 22:19:00.415,User_99,True
6386,Offer_1925891925,O_Create Offer,2016/01/19 04:15:12.488,User_27,True
6387,Offer_1925891925,O_Created,2016/01/19 04:15:13.763,User_27,True
6388,Offer_1925891925,O_Sent (mail and online),2016/01/19 04:16:05.543,User_27,True
6389,Offer_1925891925,O_Cancelled,2016/02/08 22:19:00.464,User_99,True
6390,Offer_1124786836,O_Create Offer,2016/01/19 04:23:58.416,User_5,True
6391,Offer_1124786836,O_Created,2016/01/19 04:23:59.631,User_5,True
6392,Offer_1124786836,O_Sent (mail and online),2016/01/19 04:24:28.866,User_5,True
6393,Offer_1124786836,O_Returned,2016/01/25 17:51:09.278,User_118,True
6394,Offer_1124786836,O_Accepted,2016/01/25 21:02:17.584,User_95,True
6395,Offer_1979979349,O_Create Offer,2016/01/19 04:25:05.280,User_12,True
6396,Offer_1979979349,O_Created,2016/01/19 04:25:06.441,User_12,True
6397,Offer_1979979349,O_Sent (mail and online),2016/01/19 04:25:30.281,User_12,True
6398,Offer_1979979349,O_Cancelled,2016/02/29 16:02:35.465,User_1,True
6399,Offer_1645151023,O_Create Offer,2016/01/19 04:25:20.097,User_35,True
6400,Offer_1645151023,O_Created,2016/01/19 04:25:21.411,User_35,True
6401,Offer_1645151023,O_Sent (mail and online),2016/01/19 04:25:35.383,User_35,True
6402,Offer_1645151023,O_Returned,2016/01/27 16:49:46.015,User_114,True
6403,Offer_1645151023,O_Accepted,2016/01/28 21:43:00.049,User_87,True
6404,Offer_1348006651,O_Create Offer,2016/01/19 04:27:49.381,User_25,True
6405,Offer_1348006651,O_Created,2016/01/19 04:27:50.667,User_25,True
6406,Offer_1348006651,O_Sent (mail and online),2016/01/19 04:28:20.700,User_25,True
6407,Offer_1348006651,O_Returned,2016/01/28 17:57:28.075,User_116,True
6408,Offer_1348006651,O_Accepted,2016/01/30 01:24:15.262,User_29,True
6409,Offer_1738358341,O_Create Offer,2016/01/19 04:33:21.331,User_44,False
6410,Offer_1738358341,O_Created,2016/01/19 04:33:22.535,User_44,False
6411,Offer_1738358341,O_Sent (mail and online),2016/01/19 04:33:39.999,User_44,False
6412,Offer_1738358341,O_Returned,2016/01/25 22:00:55.164,User_112,False
6413,Offer_1738358341,O_Accepted,2016/01/28 01:22:42.609,User_29,False
6414,Offer_2096484003,O_Create Offer,2016/01/19 04:43:13.119,User_27,True
6415,Offer_2096484003,O_Created,2016/01/19 04:43:14.394,User_27,True
6416,Offer_2096484003,O_Sent (mail and online),2016/01/19 04:43:28.517,User_27,True
6417,Offer_2096484003,O_Returned,2016/02/03 21:27:30.384,User_116,True
6418,Offer_2096484003,O_Accepted,2016/02/08 16:26:31.119,User_95,True
6419,Offer_213117303,O_Create Offer,2016/01/19 04:49:32.375,User_38,False
6420,Offer_213117303,O_Created,2016/01/19 04:49:33.608,User_38,False
6421,Offer_213117303,O_Sent (mail and online),2016/01/19 04:50:17.079,User_38,False
6422,Offer_213117303,O_Returned,2016/01/25 18:35:49.509,User_117,False
6423,Offer_213117303,O_Refused,2016/01/25 21:35:58.135,User_68,False
6424,Offer_436487554,O_Create Offer,2016/01/19 05:03:57.118,User_12,True
6425,Offer_436487554,O_Created,2016/01/19 05:03:58.372,User_12,True
6426,Offer_436487554,O_Sent (mail and online),2016/01/19 05:04:07.887,User_12,True
6427,Offer_436487554,O_Returned,2016/01/28 20:43:06.578,User_114,True
6428,Offer_436487554,O_Accepted,2016/01/29 19:07:44.719,User_115,True
6429,Offer_1647497190,O_Create Offer,2016/01/19 17:22:43.633,User_24,True
6430,Offer_1647497190,O_Created,2016/01/19 17:22:45.956,User_24,True
6431,Offer_1647497190,O_Sent (mail and online),2016/01/19 17:32:44.394,User_24,True
6432,Offer_1647497190,O_Cancelled,2016/01/19 17:34:03.352,User_24,True
6433,Offer_1160258627,O_Create Offer,2016/01/19 17:33:47.811,User_24,True
6434,Offer_1160258627,O_Created,2016/01/19 17:33:49.052,User_24,True
6435,Offer_1160258627,O_Sent (mail and online),2016/01/19 17:34:13.346,User_24,True
6436,Offer_1160258627,O_Returned,2016/01/25 17:21:37.661,User_119,True
6437,Offer_1160258627,O_Accepted,2016/01/29 21:29:15.409,User_115,True
6438,Offer_2057644081,O_Create Offer,2016/01/19 17:35:39.377,User_71,False
6439,Offer_2057644081,O_Created,2016/01/19 17:35:40.811,User_71,False
6440,Offer_2057644081,O_Sent (mail and online),2016/01/19 17:41:45.534,User_71,False
6441,Offer_2057644081,O_Returned,2016/01/27 16:57:01.048,User_114,False
6442,Offer_2057644081,O_Refused,2016/01/27 22:18:13.332,User_102,False
6443,Offer_714175378,O_Create Offer,2016/01/19 17:37:12.077,User_38,True
6444,Offer_714175378,O_Created,2016/01/19 17:37:13.670,User_38,True
6445,Offer_714175378,O_Sent (mail and online),2016/01/19 17:37:25.985,User_38,True
6446,Offer_714175378,O_Cancelled,2016/02/19 16:00:30.679,User_1,True
6447,Offer_1611425704,O_Create Offer,2016/01/19 17:42:54.876,User_24,False
6448,Offer_1611425704,O_Created,2016/01/19 17:42:56.115,User_24,False
6449,Offer_1611425704,O_Sent (mail and online),2016/01/19 17:44:17.379,User_24,False
6450,Offer_1611425704,O_Returned,2016/02/02 20:04:07.939,User_116,False
6451,Offer_1611425704,O_Accepted,2016/02/05 00:17:02.571,User_30,False
6452,Offer_536719300,O_Create Offer,2016/01/19 17:43:56.413,User_41,False
6453,Offer_536719300,O_Created,2016/01/19 17:43:58.208,User_41,False
6454,Offer_536719300,O_Sent (mail and online),2016/01/19 17:44:13.900,User_41,False
6455,Offer_536719300,O_Returned,2016/01/27 17:09:44.759,User_113,False
6456,Offer_536719300,O_Accepted,2016/01/27 22:16:21.782,User_87,False
6457,Offer_220878619,O_Create Offer,2016/01/19 17:58:23.507,User_21,True
6458,Offer_220878619,O_Created,2016/01/19 17:58:24.905,User_21,True
6459,Offer_220878619,O_Sent (mail and online),2016/01/19 18:02:30.521,User_21,True
6460,Offer_220878619,O_Returned,2016/01/28 17:32:37.672,User_118,True
6461,Offer_220878619,O_Accepted,2016/02/22 17:22:38.160,User_118,True
6462,Offer_179370043,O_Create Offer,2016/01/19 17:59:17.125,User_24,False
6463,Offer_179370043,O_Created,2016/01/19 17:59:18.523,User_24,False
6464,Offer_179370043,O_Sent (mail and online),2016/01/19 18:01:53.006,User_24,False
6465,Offer_179370043,O_Cancelled,2016/01/25 18:48:03.822,User_14,False
6466,Offer_360253546,O_Create Offer,2016/01/19 18:05:28.474,User_18,False
6467,Offer_360253546,O_Created,2016/01/19 18:05:29.931,User_18,False
6468,Offer_360253546,O_Sent (mail and online),2016/01/19 18:06:07.818,User_18,False
6469,Offer_360253546,O_Cancelled,2016/02/29 16:03:06.138,User_1,False
6470,Offer_203388613,O_Create Offer,2016/01/19 18:08:33.577,User_14,True
6471,Offer_203388613,O_Created,2016/01/19 18:08:35.078,User_14,True
6472,Offer_203388613,O_Sent (mail and online),2016/01/19 18:09:16.933,User_14,True
6473,Offer_203388613,O_Cancelled,2016/02/22 16:51:11.247,User_113,True
6474,Offer_518849677,O_Create Offer,2016/01/19 18:08:54.539,User_14,True
6475,Offer_518849677,O_Created,2016/01/19 18:08:55.732,User_14,True
6476,Offer_518849677,O_Sent (mail and online),2016/01/19 18:09:16.931,User_14,True
6477,Offer_518849677,O_Returned,2016/01/28 18:19:46.535,User_116,True
6478,Offer_518849677,O_Cancelled,2016/02/22 16:51:11.237,User_113,True
6479,Offer_428793595,O_Create Offer,2016/01/19 18:13:18.470,User_21,True
6480,Offer_428793595,O_Created,2016/01/19 18:13:20.000,User_21,True
6481,Offer_428793595,O_Sent (mail and online),2016/01/19 18:13:39.853,User_21,True
6482,Offer_428793595,O_Returned,2016/01/26 18:32:46.017,User_114,True
6483,Offer_428793595,O_Accepted,2016/01/26 20:13:33.147,User_90,True
6484,Offer_247682801,O_Create Offer,2016/01/19 18:16:51.506,User_41,False
6485,Offer_247682801,O_Created,2016/01/19 18:16:52.751,User_41,False
6486,Offer_247682801,O_Sent (mail and online),2016/01/19 18:17:06.974,User_41,False
6487,Offer_247682801,O_Returned,2016/01/25 20:07:24.159,User_112,False
6488,Offer_247682801,O_Accepted,2016/01/26 04:19:59.804,User_75,False
6489,Offer_1330217313,O_Create Offer,2016/01/19 18:34:24.490,User_36,False
6490,Offer_1330217313,O_Created,2016/01/19 18:34:25.680,User_36,False
6491,Offer_1330217313,O_Sent (mail and online),2016/01/19 18:34:40.727,User_36,False
6492,Offer_1330217313,O_Returned,2016/01/25 17:08:16.923,User_117,False
6493,Offer_1330217313,O_Accepted,2016/01/27 17:57:06.576,User_95,False
6494,Offer_1013912471,O_Create Offer,2016/01/19 18:36:41.854,User_18,False
6495,Offer_1013912471,O_Created,2016/01/19 18:36:43.161,User_18,False
6496,Offer_1013912471,O_Sent (mail and online),2016/01/19 18:37:10.068,User_18,False
6497,Offer_1013912471,O_Returned,2016/01/25 21:51:53.772,User_112,False
6498,Offer_1013912471,O_Accepted,2016/01/25 23:45:11.865,User_95,False
6499,Offer_1692430106,O_Create Offer,2016/01/19 18:41:58.484,User_41,True
6500,Offer_1692430106,O_Created,2016/01/19 18:41:59.932,User_41,True
6501,Offer_1692430106,O_Sent (mail and online),2016/01/19 18:43:04.038,User_41,True
6502,Offer_1692430106,O_Cancelled,2016/02/19 16:00:15.436,User_1,True
6503,Offer_1376501530,O_Create Offer,2016/01/19 18:42:24.651,User_41,True
6504,Offer_1376501530,O_Created,2016/01/19 18:42:26.305,User_41,True
